date,PRC,SHROUT,CFACPR,CFACSHR,RET,DLRET
2018-04-03,28.84,50358.3,1.0,1.0,-0.016202,
2018-04-04,28.93,50358.3,1.0,1.0,0.003088,
2018-04-05,28.08,50358.3,1.0,1.0,-0.029125,
2018-04-06,28.1,50358.3,1.0,1.0,0.000546,
2018-04-09,28.13,50358.3,1.0,1.0,0.00117,
2018-04-10,29.29,50358.3,1.0,1.0,0.041209,
2018-04-11,29.1,50358.3,1.0,1.0,-0.006435,
2018-04-12,29.14,50358.3,1.0,1.0,0.001203,
2018-04-13,29.28,50358.3,1.0,1.0,0.004741,
2018-04-16,28.93,50358.3,1.0,1.0,-0.011807,
2018-04-17,28.35,50358.3,1.0,1.0,-0.020021,
2018-04-18,29.22,50358.3,1.0,1.0,0.030682,
2018-04-19,28.51,50358.3,1.0,1.0,-0.02421,
2018-04-20,27.59,50358.3,1.0,1.0,-0.032304,
2018-04-23,28.02,50358.3,1.0,1.0,0.01549,
2018-04-24,28.78,50358.3,1.0,1.0,0.027199,
2018-04-25,28.44,50358.3,1.0,1.0,-0.011727,
2018-04-26,28.12,50358.3,1.0,1.0,-0.011362,
2018-04-27,28.29,50358.3,1.0,1.0,0.005841,
2018-04-30,27.78,50358.3,1.0,1.0,-0.017792,
2018-05-01,27.24,50358.3,1.0,1.0,-0.019532,
2018-05-02,27.79,50358.3,1.0,1.0,0.020361,
2018-05-03,28.18,50358.3,1.0,1.0,0.013709,
2018-05-04,29.05,50358.3,1.0,1.0,0.030987,
2018-05-07,28.16,50358.3,1.0,1.0,-0.030553,
2018-05-08,27.8,50358.3,1.0,1.0,-0.012937,
2018-05-09,27.96,50358.3,1.0,1.0,0.005808,
2018-05-10,27.32,50358.3,1.0,1.0,-0.022913,
2018-05-11,27.72,50358.3,1.0,1.0,0.01455,
2018-05-14,28.51,50358.3,1.0,1.0,0.028848,
2018-05-15,28.09,50358.3,1.0,1.0,-0.014852,
2018-05-16,28.09,50358.3,1.0,1.0,-3.3e-05,
2018-05-17,29.06,50358.3,1.0,1.0,0.034569,
2018-05-18,30.31,50358.3,1.0,1.0,0.043139,
2018-05-21,30.83,50358.3,1.0,1.0,0.017089,
2018-05-22,31.25,50358.3,1.0,1.0,0.013376,
2018-05-23,30.58,50358.3,1.0,1.0,-0.021226,
2018-05-24,30.82,50358.3,1.0,1.0,0.007694,
2018-05-25,31.2,50358.3,1.0,1.0,0.012485,
2018-05-28,31.02,50358.3,1.0,1.0,-0.005991,
2018-05-29,30.55,50358.3,1.0,1.0,-0.015122,
2018-05-30,29.59,50358.3,1.0,1.0,-0.031221,
2018-05-31,28.36,50358.3,1.0,1.0,-0.041778,
2018-06-01,27.03,50358.3,1.0,1.0,-0.0466,
2018-06-04,27.39,50358.3,1.0,1.0,0.013035,
2018-06-05,27.46,50358.3,1.0,1.0,0.00259,
2018-06-06,27.12,50358.3,1.0,1.0,-0.012495,
2018-06-07,26.87,50358.3,1.0,1.0,-0.008877,
2018-06-08,26.98,50358.3,1.0,1.0,0.004102,
2018-06-11,26.85,50358.3,1.0,1.0,-0.004898,
2018-06-12,25.98,50358.3,1.0,1.0,-0.032598,
2018-06-13,26.53,50358.3,1.0,1.0,0.02118,
2018-06-14,26.7,50358.3,1.0,1.0,0.006362,
2018-06-15,26.84,50358.3,1.0,1.0,0.005439,
2018-06-18,27.36,50358.3,1.0,1.0,0.019332,
2018-06-19,26.81,50358.3,1.0,1.0,-0.020283,
2018-06-20,27.57,50358.3,1.0,1.0,0.028579,
2018-06-21,27.45,50358.3,1.0,1.0,-0.004312,
2018-06-22,28.02,50358.3,1.0,1.0,0.020582,
2018-06-25,28.49,50358.3,1.0,1.0,0.016812,
2018-06-26,27.76,50358.3,1.0,1.0,-0.025565,
2018-06-27,28.07,50358.3,1.0,1.0,0.011176,
2018-06-28,28.26,50358.3,1.0,1.0,0.006897,
2018-06-29,28.26,50358.3,1.0,1.0,-0.000231,
2018-07-02,28.17,50358.3,1.0,1.0,-0.00322,
2018-07-03,28.08,50358.3,1.0,1.0,-0.003017,
2018-07-04,28.61,50358.3,1.0,1.0,0.018724,
2018-07-05,28.98,50358.3,1.0,1.0,0.012998,
2018-07-06,28.97,50358.3,1.0,1.0,-0.000227,
2018-07-09,27.93,50358.3,1.0,1.0,-0.036107,
2018-07-10,28.23,50358.3,1.0,1.0,0.01097,
2018-07-11,28.7,50358.3,1.0,1.0,0.016548,
2018-07-12,30.3,50358.3,1.0,1.0,0.055765,
2018-07-13,31.06,50358.3,1.0,1.0,0.02517,
2018-07-16,29.65,50358.3,1.0,1.0,-0.045485,
2018-07-17,29.68,50358.3,1.0,1.0,0.000924,
2018-07-18,30.97,50358.3,1.0,1.0,0.043442,
2018-07-19,31.4,50358.3,1.0,1.0,0.014109,
2018-07-20,31.62,50358.3,1.0,1.0,0.006955,
2018-07-23,32.28,50358.3,1.0,1.0,0.020867,
2018-07-24,31.77,50358.3,1.0,1.0,-0.015774,
2018-07-25,32.11,50358.3,1.0,1.0,0.010574,
2018-07-26,31.89,50358.3,1.0,1.0,-0.006948,
2018-07-27,31.84,50358.3,1.0,1.0,-0.001429,
2018-07-30,32.45,50358.3,1.0,1.0,0.019109,
2018-07-31,31.7,50358.3,1.0,1.0,-0.022939,
2018-08-01,32.67,50358.3,1.0,1.0,0.030414,
2018-08-02,32.31,50358.3,1.0,1.0,-0.011048,
2018-08-03,32.48,50358.3,1.0,1.0,0.005312,
2018-08-06,31.38,50358.3,1.0,1.0,-0.033989,
2018-08-07,31.89,50358.3,1.0,1.0,0.016455,
2018-08-08,32.99,50358.3,1.0,1.0,0.034343,
2018-08-09,32.55,50358.3,1.0,1.0,-0.013226,
2018-08-10,31.66,50358.3,1.0,1.0,-0.027234,
2018-08-13,31.85,50358.3,1.0,1.0,0.005731,
2018-08-14,32.95,50358.3,1.0,1.0,0.034549,
2018-08-15,31.79,50358.3,1.0,1.0,-0.035133,
2018-08-16,30.93,50358.3,1.0,1.0,-0.027142,
2018-08-17,30.56,50358.3,1.0,1.0,-0.011793,
2018-08-20,29.94,50358.3,1.0,1.0,-0.020441,
2018-08-21,29.33,50358.3,1.0,1.0,-0.020367,
2018-08-22,27.86,50358.3,1.0,1.0,-0.049941,
2018-08-23,28.23,50358.3,1.0,1.0,0.013269,
2018-08-24,28.43,50358.3,1.0,1.0,0.007198,
2018-08-27,27.27,50358.3,1.0,1.0,-0.040883,
2018-08-28,28.22,50358.3,1.0,1.0,0.034608,
2018-08-29,29.35,50358.3,1.0,1.0,0.040184,
2018-08-30,28.8,50358.3,1.0,1.0,-0.018807,
2018-08-31,29.59,50358.3,1.0,1.0,0.027414,
2018-09-03,29.16,50358.3,1.0,1.0,-0.014607,
2018-09-04,29.25,50358.3,1.0,1.0,0.003395,
2018-09-05,28.65,50358.3,1.0,1.0,-0.020803,
2018-09-06,30.18,50358.3,1.0,1.0,0.053583,
2018-09-07,29.94,50358.3,1.0,1.0,-0.008033,
2018-09-10,30.0,50358.3,1.0,1.0,0.002079,
2018-09-11,29.48,50358.3,1.0,1.0,-0.017322,
2018-09-12,30.8,50358.3,1.0,1.0,0.044694,
2018-09-13,32.19,50358.3,1.0,1.0,0.045329,
2018-09-14,33.45,50358.3,1.0,1.0,0.038932,
2018-09-17,34.19,50358.3,1.0,1.0,0.022245,
2018-09-18,33.65,50358.3,1.0,1.0,-0.015831,
2018-09-19,34.29,50358.3,1.0,1.0,0.019094,
2018-09-20,34.25,50358.3,1.0,1.0,-0.001128,
2018-09-21,35.32,50358.3,1.0,1.0,0.031018,
2018-09-24,36.24,50358.3,1.0,1.0,0.026166,
2018-09-25,35.65,50358.3,1.0,1.0,-0.01641,
2018-09-26,36.43,50358.3,1.0,1.0,0.022034,
2018-09-27,37.0,50358.3,1.0,1.0,0.015533,
2018-09-28,34.58,50358.3,1.0,1.0,-0.065312,
2018-10-01,35.22,50358.3,1.0,1.0,0.018436,
2018-10-02,34.82,50358.3,1.0,1.0,-0.011261,
2018-10-03,34.06,50358.3,1.0,1.0,-0.021985,
2018-10-04,33.34,50358.3,1.0,1.0,-0.02098,
2018-10-05,33.2,50358.3,1.0,1.0,-0.004197,
2018-10-08,33.55,50358.3,1.0,1.0,0.010621,
2018-10-09,32.44,50358.3,1.0,1.0,-0.033176,
2018-10-10,32.56,50358.3,1.0,1.0,0.003605,
2018-10-11,32.98,50358.3,1.0,1.0,0.01297,
2018-10-12,34.46,50358.3,1.0,1.0,0.044707,
2018-10-15,33.54,50358.3,1.0,1.0,-0.02645,
2018-10-16,33.23,50358.3,1.0,1.0,-0.009309,
2018-10-17,33.41,50358.3,1.0,1.0,0.005337,
2018-10-18,34.31,50358.3,1.0,1.0,0.026942,
2018-10-19,34.03,50358.3,1.0,1.0,-0.008228,
2018-10-22,34.99,50358.3,1.0,1.0,0.028206,
2018-10-23,33.36,50358.3,1.0,1.0,-0.046359,
2018-10-24,32.34,50358.3,1.0,1.0,-0.03057,
2018-10-25,32.59,50358.3,1.0,1.0,0.007438,
2018-10-26,31.47,50358.3,1.0,1.0,-0.034228,
2018-10-29,30.57,50358.3,1.0,1.0,-0.028733,
2018-10-30,30.15,50358.3,1.0,1.0,-0.013537,
2018-10-31,30.69,50358.3,1.0,1.0,0.017715,
2018-11-01,29.29,50358.3,1.0,1.0,-0.045411,
2018-11-02,29.38,50358.3,1.0,1.0,0.003134,
2018-11-05,30.09,50358.3,1.0,1.0,0.024125,
2018-11-06,29.92,50358.3,1.0,1.0,-0.005623,
2018-11-07,29.63,50358.3,1.0,1.0,-0.009765,
2018-11-08,29.89,50358.3,1.0,1.0,0.008724,
2018-11-09,29.72,50358.3,1.0,1.0,-0.005556,
2018-11-12,30.7,50358.3,1.0,1.0,0.032953,
2018-11-13,29.87,50358.3,1.0,1.0,-0.027262,
2018-11-14,29.8,50358.3,1.0,1.0,-0.002197,
2018-11-15,29.92,50358.3,1.0,1.0,0.003987,
2018-11-16,29.62,50358.3,1.0,1.0,-0.009994,
2018-11-19,27.62,50358.3,1.0,1.0,-0.067502,
2018-11-20,27.49,50358.3,1.0,1.0,-0.00481,
2018-11-21,28.06,50358.3,1.0,1.0,0.020865,
2018-11-22,28.56,50358.3,1.0,1.0,0.017878,
2018-11-23,28.78,50358.3,1.0,1.0,0.007586,
2018-11-26,28.0,50358.3,1.0,1.0,-0.026945,
2018-11-27,28.24,50358.3,1.0,1.0,0.008567,
2018-11-28,27.83,50358.3,1.0,1.0,-0.014617,
2018-11-29,28.04,50358.3,1.0,1.0,0.007555,
2018-11-30,28.1,50358.3,1.0,1.0,0.00196,
2018-12-03,27.42,50358.3,1.0,1.0,-0.024103,
2018-12-04,26.81,50358.3,1.0,1.0,-0.022135,
2018-12-05,27.02,50358.3,1.0,1.0,0.007592,
2018-12-06,26.85,50358.3,1.0,1.0,-0.006248,
2018-12-07,26.29,50358.3,1.0,1.0,-0.02091,
2018-12-10,25.69,50358.3,1.0,1.0,-0.022848,
2018-12-11,25.47,50358.3,1.0,1.0,-0.008219,
2018-12-12,26.43,50358.3,1.0,1.0,0.037367,
2018-12-13,26.07,50358.3,1.0,1.0,-0.013496,
2018-12-14,26.04,50358.3,1.0,1.0,-0.001295,
2018-12-17,26.07,50358.3,1.0,1.0,0.001482,
2018-12-18,25.35,50358.3,1.0,1.0,-0.02772,
2018-12-19,24.28,50358.3,1.0,1.0,-0.042355,
2018-12-20,23.66,50358.3,1.0,1.0,-0.02528,
2018-12-21,23.78,50358.3,1.0,1.0,0.004985,
2018-12-24,23.81,50358.3,1.0,1.0,0.001138,
2018-12-25,24.19,50358.3,1.0,1.0,0.01603,
2018-12-26,24.22,50358.3,1.0,1.0,0.001364,
2018-12-27,24.14,50358.3,1.0,1.0,-0.003583,
2018-12-28,23.77,50358.3,1.0,1.0,-0.01534,
2018-12-31,24.25,50358.3,1.0,1.0,0.020484,
2019-01-01,23.7,50358.3,1.0,1.0,-0.022762,
2019-01-02,23.06,50358.3,1.0,1.0,-0.027238,
2019-01-03,23.35,50358.3,1.0,1.0,0.012734,
2019-01-04,22.59,50358.3,1.0,1.0,-0.032426,
2019-01-07,23.92,50358.3,1.0,1.0,0.058668,
2019-01-08,23.94,50358.3,1.0,1.0,0.000962,
2019-01-09,24.12,50358.3,1.0,1.0,0.00742,
2019-01-10,23.63,50358.3,1.0,1.0,-0.02016,
2019-01-11,23.43,50358.3,1.0,1.0,-0.008491,
2019-01-14,23.17,50358.3,1.0,1.0,-0.011142,
2019-01-15,22.85,50358.3,1.0,1.0,-0.01387,
2019-01-16,23.18,50358.3,1.0,1.0,0.014338,
2019-01-17,22.91,50358.3,1.0,1.0,-0.011683,
2019-01-18,23.45,50358.3,1.0,1.0,0.023745,
2019-01-21,24.97,50358.3,1.0,1.0,0.064999,
2019-01-22,24.77,50358.3,1.0,1.0,-0.008022,
2019-01-23,24.84,50358.3,1.0,1.0,0.002701,
2019-01-24,25.04,50358.3,1.0,1.0,0.008184,
2019-01-25,26.13,50358.3,1.0,1.0,0.043446,
2019-01-28,26.06,50358.3,1.0,1.0,-0.002939,
2019-01-29,25.52,50358.3,1.0,1.0,-0.020645,
2019-01-30,24.73,50358.3,1.0,1.0,-0.030873,
2019-01-31,24.67,50358.3,1.0,1.0,-0.002348,
2019-02-01,24.38,50358.3,1.0,1.0,-0.011655,
2019-02-04,25.57,50358.3,1.0,1.0,0.04843,
2019-02-05,26.65,50358.3,1.0,1.0,0.042403,
2019-02-06,25.97,50358.3,1.0,1.0,-0.025461,
2019-02-07,25.51,50358.3,1.0,1.0,-0.017861,
2019-02-08,25.53,50358.3,1.0,1.0,0.000812,
2019-02-11,26.37,50358.3,1.0,1.0,0.03312,
2019-02-12,26.38,50358.3,1.0,1.0,0.00041,
2019-02-13,25.95,50358.3,1.0,1.0,-0.016362,
2019-02-14,25.89,50358.3,1.0,1.0,-0.00237,
2019-02-15,25.48,50358.3,1.0,1.0,-0.015919,
2019-02-18,25.83,50358.3,1.0,1.0,0.013596,
2019-02-19,25.36,50358.3,1.0,1.0,-0.01782,
2019-02-20,25.03,50358.3,1.0,1.0,-0.013126,
2019-02-21,25.72,50358.3,1.0,1.0,0.027301,
2019-02-22,25.22,50358.3,1.0,1.0,-0.019218,
2019-02-25,24.34,50358.3,1.0,1.0,-0.035047,
2019-02-26,24.37,50358.3,1.0,1.0,0.001322,
2019-02-27,24.14,50358.3,1.0,1.0,-0.009567,
2019-02-28,24.41,50358.3,1.0,1.0,0.011382,
2019-03-01,24.57,50358.3,1.0,1.0,0.006684,
2019-03-04,24.53,50358.3,1.0,1.0,-0.001724,
2019-03-05,24.47,50358.3,1.0,1.0,-0.002422,
2019-03-06,24.02,50358.3,1.0,1.0,-0.018452,
2019-03-07,24.05,50358.3,1.0,1.0,0.001042,
2019-03-08,24.54,50358.3,1.0,1.0,0.020403,
2019-03-11,23.95,50358.3,1.0,1.0,-0.024035,
2019-03-12,23.92,50358.3,1.0,1.0,-0.001088,
2019-03-13,24.5,50358.3,1.0,1.0,0.024258,
2019-03-14,24.78,50358.3,1.0,1.0,0.011237,
2019-03-15,25.54,50358.3,1.0,1.0,0.030946,
2019-03-18,25.17,50358.3,1.0,1.0,-0.014492,
2019-03-19,24.07,50358.3,1.0,1.0,-0.043916,
2019-03-20,24.16,50358.3,1.0,1.0,0.003865,
2019-03-21,24.35,50358.3,1.0,1.0,0.007775,
2019-03-22,25.14,50358.3,1.0,1.0,0.032406,
2019-03-25,25.84,50358.3,1.0,1.0,0.027947,
2019-03-26,26.15,50358.3,1.0,1.0,0.011997,
2019-03-27,26.61,50358.3,1.0,1.0,0.017568,
2019-03-28,26.46,50358.3,1.0,1.0,-0.005549,
2019-03-29,25.67,50358.3,1.0,1.0,-0.029773,
2019-04-01,25.72,50358.3,1.0,1.0,0.001869,
2019-04-02,26.31,50358.3,1.0,1.0,0.022887,
2019-04-03,26.7,50358.3,1.0,1.0,0.014908,
2019-04-04,27.22,50358.3,1.0,1.0,0.01924,
2019-04-05,26.91,50358.3,1.0,1.0,-0.011165,
2019-04-08,26.72,50358.3,1.0,1.0,-0.007307,
2019-04-09,27.0,50358.3,1.0,1.0,0.010703,
2019-04-10,26.62,50358.3,1.0,1.0,-0.01398,
2019-04-11,26.27,50358.3,1.0,1.0,-0.013251,
2019-04-12,26.43,50358.3,1.0,1.0,0.006214,
2019-04-15,26.9,50358.3,1.0,1.0,0.017458,
2019-04-16,26.74,50358.3,1.0,1.0,-0.005733,
2019-04-17,25.98,50358.3,1.0,1.0,-0.02847,
2019-04-18,25.5,50358.3,1.0,1.0,-0.018451,
2019-04-19,25.6,50358.3,1.0,1.0,0.003938,
2019-04-22,25.69,50358.3,1.0,1.0,0.003645,
2019-04-23,25.82,50358.3,1.0,1.0,0.004844,
2019-04-24,26.12,50358.3,1.0,1.0,0.011622,
2019-04-25,26.1,50358.3,1.0,1.0,-0.000819,
2019-04-26,26.24,50358.3,1.0,1.0,0.005418,
2019-04-29,26.19,50358.3,1.0,1.0,-0.002038,
2019-04-30,26.89,50358.3,1.0,1.0,0.026975,
2019-05-01,27.81,50358.3,1.0,1.0,0.033991,
2019-05-02,27.0,50358.3,1.0,1.0,-0.029072,
2019-05-03,26.81,50358.3,1.0,1.0,-0.007062,
2019-05-06,26.8,50358.3,1.0,1.0,-0.000174,
2019-05-07,26.61,50358.3,1.0,1.0,-0.00734,
2019-05-08,27.75,50358.3,1.0,1.0,0.04298,
2019-05-09,27.87,50358.3,1.0,1.0,0.004427,
2019-05-10,27.31,50358.3,1.0,1.0,-0.020089,
2019-05-13,27.68,50358.3,1.0,1.0,0.013449,
2019-05-14,27.83,50358.3,1.0,1.0,0.005561,
2019-05-15,28.01,50358.3,1.0,1.0,0.006364,
2019-05-16,29.23,50358.3,1.0,1.0,0.043355,
2019-05-17,29.44,50358.3,1.0,1.0,0.00749,
2019-05-20,29.2,50358.3,1.0,1.0,-0.008215,
2019-05-21,27.84,50358.3,1.0,1.0,-0.046769,
2019-05-22,27.7,50358.3,1.0,1.0,-0.004918,
2019-05-23,28.55,50358.3,1.0,1.0,0.030859,
2019-05-24,28.46,50358.3,1.0,1.0,-0.003143,
2019-05-27,26.95,50358.3,1.0,1.0,-0.053264,
2019-05-28,26.6,50358.3,1.0,1.0,-0.01284,
2019-05-29,27.22,50358.3,1.0,1.0,0.023135,
2019-05-30,27.55,50358.3,1.0,1.0,0.012218,
2019-05-31,26.97,50358.3,1.0,1.0,-0.0209,
2019-06-03,26.59,50358.3,1.0,1.0,-0.014425,
2019-06-04,26.3,50358.3,1.0,1.0,-0.01076,
2019-06-05,25.86,50358.3,1.0,1.0,-0.016727,
2019-06-06,24.61,50358.3,1.0,1.0,-0.04847,
2019-06-07,25.04,50358.3,1.0,1.0,0.017524,
2019-06-10,25.78,50358.3,1.0,1.0,0.029649,
2019-06-11,24.83,50358.3,1.0,1.0,-0.03672,
2019-06-12,25.56,50358.3,1.0,1.0,0.029323,
2019-06-13,25.47,50358.3,1.0,1.0,-0.003427,
2019-06-14,26.21,50358.3,1.0,1.0,0.02886,
2019-06-17,26.21,50358.3,1.0,1.0,-4.8e-05,
2019-06-18,26.27,50358.3,1.0,1.0,0.002297,
2019-06-19,26.48,50358.3,1.0,1.0,0.008014,
2019-06-20,25.96,50358.3,1.0,1.0,-0.019729,
2019-06-21,26.69,50358.3,1.0,1.0,0.028108,
2019-06-24,25.95,50358.3,1.0,1.0,-0.027494,
2019-06-25,25.68,50358.3,1.0,1.0,-0.010555,
2019-06-26,25.98,50358.3,1.0,1.0,0.011694,
2019-06-27,25.64,50358.3,1.0,1.0,-0.013097,
2019-06-28,26.1,50358.3,1.0,1.0,0.017864,
2019-07-01,26.95,50358.3,1.0,1.0,0.03259,
2019-07-02,27.58,50358.3,1.0,1.0,0.023623,
2019-07-03,26.31,50358.3,1.0,1.0,-0.046331,
2019-07-04,26.36,50358.3,1.0,1.0,0.002064,
2019-07-05,26.99,50358.3,1.0,1.0,0.02402,
2019-07-08,26.13,50358.3,1.0,1.0,-0.032045,
2019-07-09,26.56,50358.3,1.0,1.0,0.016547,
2019-07-10,26.96,50358.3,1.0,1.0,0.015178,
2019-07-11,26.16,50358.3,1.0,1.0,-0.02961,
2019-07-12,26.67,50358.3,1.0,1.0,0.019251,
2019-07-15,26.82,50358.3,1.0,1.0,0.005603,
2019-07-16,27.21,50358.3,1.0,1.0,0.014762,
2019-07-17,26.56,50358.3,1.0,1.0,-0.023867,
2019-07-18,26.63,50358.3,1.0,1.0,0.002649,
2019-07-19,25.54,50358.3,1.0,1.0,-0.041022,
2019-07-22,24.16,50358.3,1.0,1.0,-0.054103,
2019-07-23,24.22,50358.3,1.0,1.0,0.002425,
2019-07-24,24.84,50358.3,1.0,1.0,0.025789,
2019-07-25,24.97,50358.3,1.0,1.0,0.005126,
2019-07-26,24.91,50358.3,1.0,1.0,-0.002479,
2019-07-29,24.77,50358.3,1.0,1.0,-0.005446,
2019-07-30,24.2,50358.3,1.0,1.0,-0.023311,
2019-07-31,24.04,50358.3,1.0,1.0,-0.006266,
2019-08-01,24.27,50358.3,1.0,1.0,0.009206,
2019-08-02,23.99,50358.3,1.0,1.0,-0.011342,
2019-08-05,24.4,50358.3,1.0,1.0,0.017206,
2019-08-06,24.49,50358.3,1.0,1.0,0.003752,
2019-08-07,24.66,50358.3,1.0,1.0,0.006673,
2019-08-08,25.17,50358.3,1.0,1.0,0.020583,
2019-08-09,24.83,50358.3,1.0,1.0,-0.013513,
2019-08-12,25.2,50358.3,1.0,1.0,0.014981,
2019-08-13,24.94,50358.3,1.0,1.0,-0.010185,
2019-08-14,25.12,50358.3,1.0,1.0,0.007217,
2019-08-15,24.71,50358.3,1.0,1.0,-0.016327,
2019-08-16,24.15,50358.3,1.0,1.0,-0.022563,
2019-08-19,24.18,50358.3,1.0,1.0,0.001247,
2019-08-20,23.09,50358.3,1.0,1.0,-0.045164,
2019-08-21,22.91,50358.3,1.0,1.0,-0.008039,
2019-08-22,22.02,50358.3,1.0,1.0,-0.038752,
2019-08-23,22.41,50358.3,1.0,1.0,0.017906,
2019-08-26,22.96,50358.3,1.0,1.0,0.024547,
2019-08-27,22.47,50358.3,1.0,1.0,-0.021466,
2019-08-28,22.68,50358.3,1.0,1.0,0.009367,
2019-08-29,23.15,50358.3,1.0,1.0,0.02084,
2019-08-30,23.64,50358.3,1.0,1.0,0.020922,
2019-09-02,23.74,50358.3,1.0,1.0,0.004198,
2019-09-03,24.13,50358.3,1.0,1.0,0.016808,
2019-09-04,23.74,50358.3,1.0,1.0,-0.016411,
2019-09-05,23.76,50358.3,1.0,1.0,0.001037,
2019-09-06,23.48,50358.3,1.0,1.0,-0.012099,
2019-09-09,23.04,50358.3,1.0,1.0,-0.018403,
2019-09-10,23.04,50358.3,1.0,1.0,-9.3e-05,
2019-09-11,23.21,50358.3,1.0,1.0,0.007411,
2019-09-12,23.85,50358.3,1.0,1.0,0.027339,
2019-09-13,23.98,50358.3,1.0,1.0,0.005421,
2019-09-16,24.33,50358.3,1.0,1.0,0.014556,
2019-09-17,24.69,50358.3,1.0,1.0,0.014833,
2019-09-18,26.31,50358.3,1.0,1.0,0.065622,
2019-09-19,25.16,50358.3,1.0,1.0,-0.04344,
2019-09-20,24.73,50358.3,1.0,1.0,-0.017322,
2019-09-23,25.59,50358.3,1.0,1.0,0.035027,
2019-09-24,25.35,50358.3,1.0,1.0,-0.009366,
2019-09-25,25.87,50358.3,1.0,1.0,0.020513,
2019-09-26,25.99,50358.3,1.0,1.0,0.004573,
2019-09-27,27.31,50358.3,1.0,1.0,0.050829,
2019-09-30,26.57,50358.3,1.0,1.0,-0.0273,
2019-10-01,27.33,50358.3,1.0,1.0,0.028778,
2019-10-02,28.48,50358.3,1.0,1.0,0.041896,
2019-10-03,27.77,50358.3,1.0,1.0,-0.024994,
2019-10-04,28.27,50358.3,1.0,1.0,0.017995,
2019-10-07,27.59,50358.3,1.0,1.0,-0.023848,
2019-10-08,27.58,50358.3,1.0,1.0,-0.000235,
2019-10-09,27.39,50358.3,1.0,1.0,-0.007094,
2019-10-10,25.83,50358.3,1.0,1.0,-0.056954,
2019-10-11,26.07,50358.3,1.0,1.0,0.009268,
2019-10-14,26.13,50358.3,1.0,1.0,0.002485,
2019-10-15,27.05,50358.3,1.0,1.0,0.035152,
2019-10-16,27.43,50358.3,1.0,1.0,0.013807,
2019-10-17,28.95,50358.3,1.0,1.0,0.055523,
2019-10-18,28.99,50358.3,1.0,1.0,0.001612,
2019-10-21,28.89,50358.3,1.0,1.0,-0.003486,
2019-10-22,28.74,50358.3,1.0,1.0,-0.00537,
2019-10-23,28.41,50358.3,1.0,1.0,-0.011446,
2019-10-24,26.92,50358.3,1.0,1.0,-0.052529,
2019-10-25,26.75,50358.3,1.0,1.0,-0.006226,
2019-10-28,25.43,50358.3,1.0,1.0,-0.049342,
2019-10-29,25.68,50358.3,1.0,1.0,0.009942,
2019-10-30,24.91,50358.3,1.0,1.0,-0.030261,
2019-10-31,24.35,50358.3,1.0,1.0,-0.022179,
2019-11-01,23.94,50358.3,1.0,1.0,-0.016885,
2019-11-04,23.8,50358.3,1.0,1.0,-0.005862,
2019-11-05,23.78,50358.3,1.0,1.0,-0.000794,
2019-11-06,24.39,50358.3,1.0,1.0,0.025392,
2019-11-07,24.03,50358.3,1.0,1.0,-0.014714,
2019-11-08,24.28,50358.3,1.0,1.0,0.010623,
2019-11-11,25.9,50358.3,1.0,1.0,0.066731,
2019-11-12,26.11,50358.3,1.0,1.0,0.008133,
2019-11-13,25.98,50358.3,1.0,1.0,-0.005278,
2019-11-14,25.47,50358.3,1.0,1.0,-0.019472,
2019-11-15,25.33,50358.3,1.0,1.0,-0.005609,
2019-11-18,24.77,50358.3,1.0,1.0,-0.021989,
2019-11-19,24.91,50358.3,1.0,1.0,0.005505,
2019-11-20,24.94,50358.3,1.0,1.0,0.001528,
2019-11-21,23.66,50358.3,1.0,1.0,-0.051493,
2019-11-22,23.63,50358.3,1.0,1.0,-0.001404,
2019-11-25,24.22,50358.3,1.0,1.0,0.025187,
2019-11-26,23.97,50358.3,1.0,1.0,-0.010485,
2019-11-27,23.57,50358.3,1.0,1.0,-0.016495,
2019-11-28,22.78,50358.3,1.0,1.0,-0.03346,
2019-11-29,21.77,50358.3,1.0,1.0,-0.04454,
2019-12-02,22.19,50358.3,1.0,1.0,0.01918,
2019-12-03,22.07,50358.3,1.0,1.0,-0.005302,
2019-12-04,22.46,50358.3,1.0,1.0,0.01773,
2019-12-05,23.28,50358.3,1.0,1.0,0.036451,
2019-12-06,23.78,50358.3,1.0,1.0,0.021382,
2019-12-09,23.45,50358.3,1.0,1.0,-0.013882,
2019-12-10,23.51,50358.3,1.0,1.0,0.002522,
2019-12-11,23.14,50358.3,1.0,1.0,-0.015595,
2019-12-12,22.73,50358.3,1.0,1.0,-0.017802,
2019-12-13,22.89,50358.3,1.0,1.0,0.007297,
2019-12-16,22.42,50358.3,1.0,1.0,-0.020722,
2019-12-17,21.24,50358.3,1.0,1.0,-0.052561,
2019-12-18,20.77,50358.3,1.0,1.0,-0.022034,
2019-12-19,20.6,50358.3,1.0,1.0,-0.008292,
2019-12-20,21.35,50358.3,1.0,1.0,0.036204,
2019-12-23,21.08,50358.3,1.0,1.0,-0.012664,
2019-12-24,21.32,50358.3,1.0,1.0,0.011395,
2019-12-25,21.21,50358.3,1.0,1.0,-0.004987,
2019-12-26,21.82,50358.3,1.0,1.0,0.028892,
2019-12-27,22.42,50358.3,1.0,1.0,0.027181,
2019-12-30,23.04,50358.3,1.0,1.0,0.027652,
2019-12-31,22.08,50358.3,1.0,1.0,-0.041692,
2020-01-01,22.16,50358.3,1.0,1.0,0.004012,
